station_m	X_ref_m	Y_ref_m	psi_ref_rad	curvature_1pm	local_speed_limit_mps	vx_ref_mps	yaw_rate_ref_radps
213	212.564646470489	0	0	0	15	15	0
213.25	212.814646470489	0	0	0	15	15	0
213.5	213.064646470489	0	0	0	15	15	0
213.75	213.314646470489	0	0	0	15	15	0
214	213.564646470489	0	0	0	15	15	0
214.25	213.814646470489	0	0	0	15	15	0
214.5	214.064646470489	0	0	0	15	15	0
214.75	214.314646470489	0	0	0	15	15	0
215	214.564646470489	0	0	0	15	15	0
215.25	214.814646470489	0	0	0	15	15	0
215.5	215.064646470489	0	0	0	15	15	0
215.75	215.314646470489	0	0	0	15	15	0
216	215.564646470489	0	0	0	15	15	0
216.25	215.814646470489	0	0	0	15	15	0
216.5	216.064646470489	0	0	0	15	15	0
216.75	216.314646470489	0	0	0	15	15	0
217	216.564646470489	0	0	0	15	15	0
217.25	216.814646470489	0	0	0	15	15	0
217.5	217.064646470489	0	0	0	15	15	0
217.75	217.314646470489	0	0	0	15	15	0
218	217.564646470489	0	0	0	15	15	0
218.25	217.814646470489	0	0	0	15	15	0
218.5	218.064646470489	0	0	0	15	15	0
218.75	218.314646470489	0	0	0	15	15	0
219	218.564646470489	0	0	0	15	15	0
219.25	218.814646470489	0	0	0	15	15	0
219.5	219.064646470489	0	0	0	15	15	0
219.75	219.314646470489	0	0	0	15	15	0
220	219.564646470489	0	0	0	15	15	0
220.25	219.814646470489	0	0	0	15	15	0
220.5	220.064646470489	0	0	0	15	15	0
220.75	220.314646470489	0	0	0	15	15	0
221	220.564646470489	0	0	0	15	15	0
221.25	220.814646470489	0	0	0	15	15	0
221.5	221.064646470489	0	0	0	15	15	0
221.75	221.314646470489	0	0	0	15	15	0
222	221.564646470489	0	0	0	15	15	0
222.25	221.814646470489	0	0	0	15	15	0
222.5	222.064646470489	0	0	0	15	15	0
222.75	222.314646470489	0	0	0	15	15	0
223	222.564646470489	0	0	0	15	15	0
223.25	222.814646470489	0	0	0	15	15	0
223.5	223.064646470489	0	0	0	15	15	0
223.75	223.314646470489	0	0	0	15	15	0
224	223.564646470489	0	0	0	15	15	0
224.25	223.814646470489	0	0	0	15	15	0
224.5	224.064646470489	0	0	0	15	15	0
224.75	224.314646470489	0	0	0	15	15	0
225	224.564646470489	0	0	0	15	15	0
225.25	224.814646470489	0	0	0	15	15	0
225.5	225.064646470489	0	0	0	15	15	0
225.75	225.314646470489	0	0	0	15	15	0
226	225.564646470489	0	0	0	15	15	0
226.25	225.814646470489	0	0	0	15	15	0
226.5	226.064646470489	0	0	0	15	15	0
226.75	226.314646470489	0	0	0	15	15	0
227	226.564646470489	0	0	0	15	15	0
227.25	226.814646470489	0	0	0	15	15	0
227.5	227.064646470489	0	0	0	15	15	0
227.75	227.314646470489	0	0	0	15	15	0
228	227.564646470489	0	0	0	15	15	0
228.25	227.814646470489	0	0	0	15	15	0
228.5	228.064646470489	0	0	0	15	15	0
228.75	228.314646470489	0	0	0	15	15	0
229	228.564646470489	0	0	0	15	15	0
229.25	228.814646470489	0	0	0	15	15	0
229.5	229.064646470489	0	0	0	15	15	0
229.75	229.314646470489	0	0	0	15	15	0
230	229.564646470489	0	0	0	15	15	0
230.25	229.814646470489	0	0	0	15	15	0
230.5	230.064646470489	0	0	0	15	15	0
230.75	230.314646470489	0	0	0	15	15	0
231	230.564646470489	0	0	0	15	15	0
231.25	230.814646470489	0	0	0	15	15	0
231.5	231.064646470489	0	0	0	15	15	0
231.75	231.314646470489	0	0	0	15	15	0
232	231.564646470489	0	0	0	15	15	0
232.25	231.814646470489	0	0	0	15	15	0
232.5	232.064646470489	0	0	0	15	15	0
232.75	232.314646470489	0	0	0	15	15	0
233	232.564646470489	0	0	0	15	15	0
233.25	232.814646470489	0	0	0	15	15	0
233.5	233.064646470489	0	0	0	15	15	0
233.75	233.314646470489	0	0	0	15	15	0
234	233.564646470489	0	0	0	15	15	0
234.25	233.814646470489	0	0	0	15	15	0
234.5	234.064646470489	0	0	0	15	15	0
234.75	234.314646470489	0	0	0	15	15	0
235	234.564646470489	0	0	0	15	15	0
235.25	234.814646470489	0	0	0	15	15	0
235.5	235.064646470489	0	0	0	15	15	0
235.75	235.314646470489	0	0	0	15	15	0
236	235.564646470489	0	0	0	15	15	0
236.25	235.814646470489	0	0	0	15	15	0
236.5	236.064646470489	0	0	0	15	15	0
236.75	236.314646470489	0	0	0	15	15	0
237	236.564646470489	0	0	0	15	15	0
237.25	236.814646470489	0	0	0	15	15	0
237.5	237.064646470489	0	0	0	15	15	0
237.75	237.314646470489	0	0	0	15	15	0
238	237.564646470489	0	0	0	15	15	0
238.25	237.814646470489	0	0	0	15	15	0
238.5	238.064646470489	0	0	0	15	15	0
238.75	238.314646470489	0	0	0	15	15	0
239	238.564646470489	0	0	0	15	15	0
239.25	238.814646470489	0	0	0	15	15	0
239.5	239.064646470489	0	0	0	15	15	0
239.75	239.314646470489	0	0	0	15	15	0
240	239.564646470489	0	0	0	15	15	0
240.25	239.814646470489	0	0	0	15	15	0
240.5	240.064646470489	0	0	0	15	15	0
240.75	240.314646470489	0	0	0	15	15	0
241	240.564646470489	0	0	0	15	15	0
241.25	240.814646470489	0	0	0	15	15	0
241.5	241.064646470489	0	0	0	15	15	0
241.75	241.314646470489	0	0	0	15	15	0
242	241.564646470489	0	0	0	15	15	0
242.25	241.814646470489	0	0	0	15	15	0
242.5	242.064646470489	0	0	0	15	15	0
242.75	242.314646470489	0	0	0	15	15	0
243	242.564646470489	0	0	0	15	15	0
243.25	242.814646470489	0	0	0	15	15	0
243.5	243.064646470489	0	0	0	15	15	0
243.75	243.314646470489	0	0	0	15	15	0
244	243.564646470489	0	0	0	15	15	0
244.25	243.814646470489	0	0	0	15	15	0
244.5	244.064646470489	0	0	0	15	15	0
244.75	244.314646470489	0	0	0	15	15	0
245	244.564646470489	0	0	0	15	15	0
245.25	244.814646470489	0	0	0	15	15	0
245.5	245.064646470489	0	0	0	15	15	0
245.75	245.314646470489	0	0	0	15	15	0
246	245.564646470489	0	0	0	15	15	0
246.25	245.814646470489	0	0	0	15	15	0
246.5	246.064646470489	0	0	0	15	15	0
246.75	246.314646470489	0	0	0	15	15	0
247	246.564646470489	0	0	0	15	15	0
247.25	246.814646470489	0	0	0	15	15	0
247.5	247.064646470489	0	0	0	15	15	0
247.75	247.314646470489	0	0	0	15	15	0
248	247.564646470489	0	0	0	15	15	0
248.25	247.814646470489	0	0	0	15	15	0
248.5	248.064646470489	0	0	0	15	15	0
248.75	248.314646470489	0	0	0	15	15	0
249	248.564646470489	0	0	0	15	15	0
249.25	248.814646470489	0	0	0	15	15	0
249.5	249.064646470489	0	0	0	15	15	0
249.75	249.314646470489	0	0	0	15	15	0
250	249.564646470489	0	0	0	15	15	0
250.25	249.814646470489	0	0	0	15	15	0
250.5	250.064646470489	0	0	0	15	15	0
250.75	250.314646470489	0	0	0	15	15	0
251	250.564646470489	0	0	0	15	15	0
251.25	250.814646470489	0	0	0	15	15	0
251.5	251.064646470489	0	0	0	15	15	0
251.75	251.314646470489	0	0	0	15	15	0
252	251.564646470489	0	0	0	15	15	0
252.25	251.814646470489	0	0	0	15	15	0
252.5	252.064646470489	0	0	0	15	15	0
252.75	252.314646470489	0	0	0	15	15	0
253	252.564646470489	0	0	0	15	15	0
253.25	252.814646470489	0	0	0	15	15	0
253.5	253.064646470489	0	0	0	15	15	0
253.75	253.314646470489	0	0	0	15	15	0
254	253.564646470489	0	0	0	15	15	0
254.25	253.814646470489	0	0	0	15	15	0
254.5	254.064646470489	0	0	0	15	15	0
254.75	254.314646470489	0	0	0	15	15	0
255	254.564646470489	0	0	0	15	15	0
255.25	254.814646470489	0	0	0	15	15	0
255.5	255.064646470489	0	0	0	15	15	0
255.75	255.314646470489	0	0	0	15	15	0
256	255.564646470489	0	0	0	15	15	0
256.25	255.81464647049	0	0	0	15	15	0
256.5	256.06464647049	0	0	0	15	15	0
256.75	256.31464647049	0	0	0	15	15	0
257	256.56464647049	0	0	0	15	15	0
257.25	256.81464647049	0	0	0	15	15	0
257.5	257.06464647049	0	0	0	15	15	0
257.75	257.31464647049	0	0	0	15	15	0
258	257.56464647049	0	0	0	15	15	0
258.25	257.81464647049	0	0	0	15	15	0
258.5	258.06464647049	0	0	0	15	15	0
258.75	258.31464647049	0	0	0	15	15	0
259	258.56464647049	0	0	0	15	15	0
259.25	258.81464647049	0	0	0	15	15	0
259.5	259.06464647049	0	0	0	15	15	0
259.75	259.31464647049	0	0	0	15	15	0
260	259.56464647049	0	0	0	15	15	0
260.25	259.81464647049	0	0	0	15	15	0
260.5	260.06464647049	0	0	0	15	15	0
260.75	260.31464647049	0	0	0	15	15	0
261	260.56464647049	0	0	0	15	15	0
261.25	260.81464647049	0	0	0	15	15	0
261.5	261.06464647049	0	0	0	15	15	0
261.75	261.31464647049	0	0	0	15	15	0
262	261.56464647049	0	0	0	15	15	0
262.25	261.81464647049	0	0	0	15	15	0
262.5	262.06464647049	0	0	0	15	15	0
262.75	262.31464647049	0	0	0	15	15	0
263	262.56464647049	0	0	0	15	15	0
263.25	262.81464647049	0	0	0	15	15	0
263.5	263.06464647049	0	0	0	15	15	0
263.75	263.31464647049	0	0	0	15	15	0
264	263.56464647049	0	0	0	15	15	0
264.25	263.81464647049	0	0	0	15	15	0
264.5	264.06464647049	0	0	0	15	15	0
264.75	264.31464647049	0	0	0	15	15	0
265	264.56464647049	0	0	0	15	15	0
265.25	264.81464647049	0	0	0	15	15	0
265.5	265.06464647049	0	0	0	15	15	0
265.75	265.31464647049	0	0	0	15	15	0
266	265.56464647049	0	0	0	15	15	0
266.25	265.81464647049	0	0	0	15	15	0
266.5	266.06464647049	0	0	0	15	15	0
266.75	266.31464647049	0	0	0	15	15	0
267	266.56464647049	0	0	0	15	15	0
267.25	266.81464647049	0	0	0	15	15	0
267.5	267.06464647049	0	0	0	15	15	0
267.75	267.31464647049	0	0	0	15	15	0
268	267.56464647049	0	0	0	15	15	0
268.25	267.81464647049	0	0	0	15	15	0
268.5	268.06464647049	0	0	0	15	15	0
268.75	268.31464647049	0	0	0	15	15	0
269	268.56464647049	0	0	0	15	15	0
269.25	268.81464647049	0	0	0	15	15	0
269.5	269.06464647049	0	0	0	15	15	0
269.75	269.31464647049	0	0	0	15	15	0
270	269.56464647049	0	0	0	15	15	0
270.25	269.81464647049	0	0	0	15	15	0
270.5	270.06464647049	0	0	0	15	15	0
270.75	270.31464647049	0	0	0	15	15	0
271	270.56464647049	0	0	0	15	15	0
271.25	270.81464647049	0	0	0	15	15	0
271.5	271.06464647049	0	0	0	15	15	0
271.75	271.31464647049	0	0	0	15	15	0
272	271.56464647049	0	0	0	15	15	0
272.25	271.81464647049	0	0	0	15	15	0
272.5	272.06464647049	0	0	0	15	15	0
272.75	272.31464647049	0	0	0	15	15	0
273	272.56464647049	0	0	0	15	15	0
273.25	272.81464647049	0	0	0	15	15	0
273.5	273.06464647049	0	0	0	15	15	0
273.75	273.31464647049	0	0	0	15	15	0
274	273.56464647049	0	0	0	15	15	0
274.25	273.81464647049	0	0	0	15	15	0
274.5	274.06464647049	0	0	0	15	15	0
274.75	274.31464647049	0	0	0	15	15	0
275	274.56464647049	0	0	0	15	15	0
275.25	274.81464647049	0	0	0	15	15	0
275.5	275.06464647049	0	0	0	15	15	0
275.75	275.31464647049	0	0	0	15	15	0
276	275.56464647049	0	0	0	15	15	0
276.25	275.81464647049	0	0	0	15	15	0
276.5	276.06464647049	0	0	0	15	15	0
276.75	276.31464647049	0	0	0	15	15	0
277	276.56464647049	0	0	0	15	15	0
277.25	276.81464647049	0	0	0	15	15	0
277.5	277.06464647049	0	0	0	15	15	0
277.75	277.31464647049	0	0	0	15	15	0
278	277.56464647049	0	0	0	15	15	0
278.25	277.81464647049	0	0	0	15	15	0
278.5	278.06464647049	0	0	0	15	15	0
278.75	278.31464647049	0	0	0	15	15	0
279	278.56464647049	0	0	0	15	15	0
279.25	278.81464647049	0	0	0	15	15	0
279.5	279.06464647049	0	0	0	15	15	0
279.75	279.31464647049	0	0	0	15	15	0
280	279.56464647049	0	0	0	15	15	0
280.25	279.81464647049	0	0	0	15	15	0
280.5	280.06464647049	0	0	0	15	15	0
280.75	280.31464647049	0	0	0	15	15	0
281	280.56464647049	0	0	0	15	15	0
281.25	280.81464647049	0	0	0	15	15	0
281.5	281.06464647049	0	0	0	15	15	0
281.75	281.31464647049	0	0	0	15	15	0
282	281.56464647049	0	0	0	15	15	0
282.25	281.81464647049	0	0	0	15	15	0
282.5	282.06464647049	0	0	0	15	15	0
282.75	282.31464647049	0	0	0	15	15	0
283	282.56464647049	0	0	0	15	15	0
283.25	282.81464647049	0	0	0	15	15	0
283.5	283.06464647049	0	0	0	15	15	0
283.75	283.31464647049	0	0	0	15	15	0
284	283.56464647049	0	0	0	15	15	0
284.25	283.81464647049	0	0	0	15	15	0
284.5	284.06464647049	0	0	0	15	15	0
284.75	284.31464647049	0	0	0	15	15	0
285	284.56464647049	0	0	0	15	15	0
285.25	284.81464647049	0	0	0	15	15	0
285.5	285.06464647049	0	0	0	15	15	0
285.75	285.31464647049	0	0	0	15	15	0
286	285.56464647049	0	0	0	15	15	0
286.25	285.81464647049	0	0	0	15	15	0
286.5	286.06464647049	0	0	0	15	15	0
286.75	286.31464647049	0	0	0	15	15	0
287	286.56464647049	0	0	0	15	15	0
287.25	286.81464647049	0	0	0	15	15	0
287.5	287.06464647049	0	0	0	15	15	0
287.75	287.31464647049	0	0	0	15	15	0
288	287.56464647049	0	0	0	15	15	0
288.25	287.81464647049	0	0	0	15	15	0
288.5	288.06464647049	0	0	0	15	15	0
288.75	288.31464647049	0	0	0	15	15	0
289	288.56464647049	0	0	0	15	15	0
289.25	288.81464647049	0	0	0	15	15	0
289.5	289.06464647049	0	0	0	15	15	0
289.75	289.31464647049	0	0	0	15	15	0
290	289.56464647049	0	0	0	15	15	0
290.25	289.81464647049	0	0	0	15	15	0
290.5	290.06464647049	0	0	0	15	15	0
290.75	290.31464647049	0	0	0	15	15	0
291	290.56464647049	0	0	0	15	15	0
291.25	290.81464647049	0	0	0	15	15	0
291.5	291.06464647049	0	0	0	15	15	0
291.75	291.31464647049	0	0	0	15	15	0
292	291.56464647049	0	0	0	15	15	0
292.25	291.81464647049	0	0	0	15	15	0
292.5	292.06464647049	0	0	0	15	15	0
292.75	292.31464647049	0	0	0	15	15	0
293	292.56464647049	0	0	0	15	15	0
293.25	292.81464647049	0	0	0	15	15	0
293.5	293.06464647049	0	0	0	15	15	0
293.75	293.31464647049	0	0	0	15	15	0
294	293.56464647049	0	0	0	15	15	0
294.25	293.81464647049	0	0	0	15	15	0
294.5	294.06464647049	0	0	0	15	15	0
294.75	294.31464647049	0	0	0	15	15	0
295	294.56464647049	0	0	0	15	15	0
295.25	294.81464647049	0	0	0	15	15	0
295.5	295.06464647049	0	0	0	15	15	0
295.75	295.31464647049	0	0	0	15	15	0
296	295.56464647049	0	0	0	15	15	0
296.25	295.81464647049	0	0	0	15	15	0
296.5	296.06464647049	0	0	0	15	15	0
296.75	296.31464647049	0	0	0	15	15	0
297	296.56464647049	0	0	0	15	15	0
297.25	296.81464647049	0	0	0	15	15	0
297.5	297.06464647049	0	0	0	15	15	0
297.75	297.31464647049	0	0	0	15	15	0
298	297.56464647049	0	0	0	15	15	0
298.25	297.81464647049	0	0	0	15	15	0
298.5	298.06464647049	0	0	0	15	15	0
298.75	298.31464647049	0	0	0	15	15	0
299	298.56464647049	0	0	0	15	15	0
299.25	298.81464647049	0	0	0	15	15	0
299.5	299.06464647049	0	0	0	15	15	0
299.75	299.31464647049	0	0	0	15	15	0
300	299.56464647049	0	0	0	15	15	0
300.25	299.81464647049	0	0	0	15	15	0
